case_id,sweep_family,case_label,ambiguity_amount,ambiguity_units,parameter_summary,algorithm,algorithm_label,implementation,shift_semitones,rms_error,spectral_distance,spectral_centroid_difference,rms_error_normalized,spectral_distance_normalized,spectral_centroid_difference_normalized,composite_stress
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,130.00581946350147,1.8645729194898755,399.4214029388491,0.21427256793140104,0.8096679886479783,0.31814069445612325,0.44736041701183415
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,7,188.79782875554181,1.9835274096418865,399.38386153563175,0.31144689414014654,0.8718949362005306,0.3181025194964266,0.5004814499457012
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.5326709886179862,0.428103648597878,446.87815165445517,0.0002729765468788378,0.05822852750260797,0.366398333070903,0.14163327904012993
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.4508222219729876,0.3249958577323869,246.25729657680733,0.00013769287745641178,0.004291235297434491,0.16239175898080976,0.05560689571856689
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,76.68647291590466,1.7882077461184893,591.4400097012946,0.12614372802534946,0.7697201764035619,0.5133998469106269,0.4697545837798461
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,12,123.96726085028864,1.902336601052389,592.6248330264901,0.20429174108814468,0.8294227589721491,0.514604665559125,0.5161063885398063
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.5237239481293733,0.4316041492788828,217.18890779386183,0.0002581884380607737,0.06005969395968079,0.13283280606122208,0.06438356281965456
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.5275348088913357,0.3769177748417996,436.1090203497198,0.0002644872162668315,0.03145239927423436,0.35544745968062097,0.1290547820570407
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,59.199640314755364,1.6227841894679678,299.87355681260635,0.09724063054655883,0.6831845360044959,0.21691285830517865,0.3324460082854111
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,105.96043085301481,1.7464465104264477,300.7510096948894,0.1745291663231177,0.7478742232174516,0.21780511926364557,0.3800695029347383
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.5505603707794446,0.42303076163794295,94.68156085045399,0.0003025449980810291,0.05557482127939176,0.008257999812299835,0.021378455363257543
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.4926329674573221,0.48092959738912805,847.033056435872,0.00020679973516803655,0.08586260454035786,0.7733063347251119,0.28645857966687926
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,147.95291928484724,1.8988170048248918,273.21715486782017,0.24393641772223454,0.8275816033371265,0.18980659741211453,0.4204415394904919
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",wsola,WSOLA,local waveform-similarity overlap-add,3,356.0276382340039,2.0797591134276128,274.21160011217876,0.5878525528983773,0.9222352400992306,0.19081782511993814,0.5669685393725153
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.5502163361979815,0.44193158785823117,236.8048519748033,0.00030197636079428277,0.06546213802049838,0.15277979297017297,0.0728479691171552
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.45899248789683983,0.3928354724468655,337.6832691412361,0.00015119709504749355,0.039779194948462875,0.25536065515316997,0.0984303490655601
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,86.79126132426224,1.8204631864538476,399.17502200131116,0.14284541957983474,0.7865934999028926,0.31789015554296407,0.4157763583418972
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",wsola,WSOLA,local waveform-similarity overlap-add,7,73.76998159575989,1.8451327893611027,392.379354598658,0.12132320764610989,0.7994985536279798,0.31097980305276846,0.4106005214422861
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.530992263449181,0.4597805129923735,442.77063671412316,0.0002702018673070275,0.07479918891090506,0.3622214988595411,0.14576362987925107
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.45058620249507836,0.34486424185996367,309.724443779952,0.00013730277284841914,0.014684696657999898,0.22692999087686033,0.08058399676923622
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,73.98062484107089,1.7965531058399855,595.5047091380239,0.12167136916805828,0.7740857641256658,0.5175331430550988,0.47109675878294094
two_oscillators_05hz,two_oscillators,440 + 445,5.0,Hz separation,"{""frequencies_hz"": ""440,445"", ""separation_hz"": 5.0}",wsola,WSOLA,local waveform-similarity overlap-add,12,125.81441969135783,1.918001529749895,596.6340800426843,0.2073448161223692,0.837617327291752,0.5186815734565524,0.5212145722902245
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.5650036330622272,0.4548663536488465,218.28763221214547,0.00032641753275855376,0.07222851557739937,0.1339500727798612,0.0688350019633397
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.5273653517504499,0.40426472341029296,438.73039271387233,0.0002642071291651124,0.04575801423773318,0.3581130708665479,0.1347117640778154
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,308.3292908919487,1.8490653857242925,293.77762448402564,0.5090143770978022,0.8015557560700638,0.21071404976277924,0.5070947276435483
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,490.8574125714207,1.971682725712448,294.46984775891144,0.8107058391168076,0.8656987974527469,0.21141795514071327,0.6292741972367559
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.571526354895921,0.4465081070540202,93.96684461345974,0.0003371986083990843,0.06785618653103122,0.007531221876380226,0.02524153567193684
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.49249404516832684,0.5046150679278223,875.2003365825306,0.00020657011757219232,0.09825284328700289,0.8019489717128351,0.30013612837247006
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,155.8511174735403,1.91036315214507,279.84440394207627,0.25699094837174735,0.8336215729322936,0.19654568931139615,0.4290527368718124
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",wsola,WSOLA,local waveform-similarity overlap-add,3,289.66693666069386,2.059173151002751,279.00593128493546,0.47816831961943257,0.9114664023488128,0.19569306641640694,0.5284425961282174
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.5728043693368273,0.4736627869251423,238.79787464527107,0.0003393109735601936,0.08206122274267266,0.15480645030312398,0.07906899467311895
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.45832070774624833,0.41487697942897506,317.23697267497846,0.00015008674375519682,0.05130945073958283,0.2345693027621277,0.09534294674848857
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,144.56002029128513,1.8982949338844666,410.38597851387215,0.23832846729557058,0.8273084998923802,0.3292903104745907,0.46497575922084716
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",wsola,WSOLA,local waveform-similarity overlap-add,7,298.6889312812164,2.0676018442685318,413.4215400191313,0.49308031631533217,0.9158755831465788,0.33237710074316973,0.5804443334016935
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.5535597261324137,0.49770691001367523,451.2880100484332,0.00030750248021159507,0.09463907822728092,0.37088261314651977,0.15527639795133744
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.4505523244416726,0.3621934819966732,369.5087944363547,0.00013724677753455572,0.02374989222762153,0.28772327459052544,0.10387013786522718
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,60.36788348879113,1.7805526353659809,599.1974184822518,0.09917156035576101,0.7657156686737857,0.5212881713253891,0.4620584667849786
two_oscillators_10hz,two_oscillators,440 + 450,10.0,Hz separation,"{""frequencies_hz"": ""440,450"", ""separation_hz"": 10.0}",wsola,WSOLA,local waveform-similarity overlap-add,12,100.04266795565032,1.9117890426883515,609.7278444036818,0.1647479965835701,0.83436747849617,0.5319963108909841,0.5103705953235748
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.5933960153369646,0.5010243455686437,223.511682671968,0.0003733458594177732,0.09637448046408759,0.13926228539489413,0.07867003723946649
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.5280963473830201,0.4403501022442272,441.82880440797953,0.0002654153547201143,0.06463483825037637,0.3612637719967512,0.1420546752006159
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,320.2465990184723,1.8638231572705863,293.77624843519493,0.5287118904395298,0.8092757763469801,0.21071265049146407,0.5162334390926581
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,549.8736902272228,1.9917305807584635,294.96547194974033,0.9082508471137912,0.8761861428475731,0.21192194358781682,0.665452977849727
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.6047284021394632,0.49775691463307176,95.25952958394885,0.000392076586010218,0.09466523642294547,0.008845722465589496,0.03463434515818173
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.49653684342756893,0.5419020064949662,994.1940169667433,0.0002132522534877771,0.11775822192086424,0.9229508140395426,0.3469740960712982
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,213.37908749334923,1.950275007575562,279.9577776169119,0.35207600826591035,0.8545000864833544,0.19666097630379917,0.4677456903510213
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",wsola,WSOLA,local waveform-similarity overlap-add,3,192.69156550338417,2.0144137313838053,279.0850145492335,0.3178826538541293,0.8880520524276658,0.19577348430621735,0.4672360635293375
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.5818732007929721,0.5289733619054767,234.36977747057904,0.0003543003844829269,0.11099504645966328,0.15030362364536048,0.08721765682983557
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.4601548308567793,0.45816154353591393,617.3098046702296,0.00015311827269247813,0.07395228075865663,0.5397062258859479,0.2046038749724323
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,160.7615854703323,1.9170824290026305,413.7981206157749,0.26510721152900046,0.8371365313678449,0.3327600365917899,0.47833459316287846
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",wsola,WSOLA,local waveform-similarity overlap-add,7,176.93136447589953,2.0112650789868196,414.0721297767193,0.29183341801065316,0.8864049432910702,0.3330386699879636,0.5037590104298957
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.612906731901363,0.5555375731126069,454.4880529364289,0.0004055941319096594,0.1248911993114694,0.3741366606196437,0.16647781802100758
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.45028429730848796,0.3935234715171659,303.4325714741071,0.0001368037690987749,0.040139097983725155,0.22053193563364562,0.08693594579548986
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,52.71388766714088,1.7803743868999413,607.5399336900407,0.08652065939609414,0.7656224241234253,0.5297714765439657,0.46063818668782835
two_oscillators_20hz,two_oscillators,440 + 460,20.0,Hz separation,"{""frequencies_hz"": ""440,460"", ""separation_hz"": 20.0}",wsola,WSOLA,local waveform-similarity overlap-add,12,90.31097225758373,1.9197025689787395,615.8943500295152,0.1486629710211558,0.8385071674208876,0.5382668837401858,0.5084790073940764
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.6261000931759306,0.5494450810550017,226.71916539273641,0.00042740076869113503,0.1217041217724167,0.14252389825694614,0.08821847359935132
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.5284818819179806,0.5317236720395984,456.84815751172596,0.00026605258517228153,0.11243377655089848,0.3765365948075144,0.16307880798119503
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,278.00706442270985,1.853485850295336,297.1350358036877,0.458896308983124,0.8038681699744799,0.21412812144974547,0.4922975334691164
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,442.53268232533225,1.9769642340767644,298.19217021746806,0.73083234682712,0.8684616367836937,0.21520309628236994,0.6048323599643944
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.5271950816301102,0.47817091855533356,86.56061185180552,0.0002639256983309441,0.08441949665190829,0.0,0.028227807450079745
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.4920350528401692,0.5473749306101116,843.0053491031911,0.00020581147246445073,0.12062119381403989,0.7692106549710814,0.29667922008586195
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,83.3190266984812,1.8374593616330361,281.3315576547487,0.13710633931600322,0.7954844640028422,0.1980579405374725,0.37688291461877266
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",wsola,WSOLA,local waveform-similarity overlap-add,3,245.88950817063082,2.054675445742561,284.3052105051071,0.40581083145225477,0.9091135826362066,0.20108177736789606,0.5053353971521192
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.5262421890235005,0.5302899725409359,230.78541288774926,0.00026235071053733715,0.11168378600076975,0.14665876858505306,0.08620163509878671
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.4608379210684185,0.5089305308288977,1069.96448485175,0.00015424731781026112,0.10051032918154158,1.0,0.36688819216645063
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,128.56319324847894,1.892425075661954,413.999690631243,0.21188812432921808,0.8242378855819288,0.3329650083444973,0.4563636727518814
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",wsola,WSOLA,local waveform-similarity overlap-add,7,220.29631147976346,2.0489769765075883,418.0799388041971,0.363509136478553,0.9061326245760161,0.3371141156288799,0.5355852922278164
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.5191885113267443,0.5213336304621551,442.7348182799491,0.0002506920449171311,0.10699858388618956,0.3621850759460693,0.156478117292392
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.45130365003317674,0.4365751395110931,574.5841074225801,0.00013848860544615405,0.06266009641669365,0.4962594809414607,0.1863526886545335
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,39.546733162427955,1.7626800691986737,623.6796738943574,0.06475733845351232,0.7563662507905151,0.5461835943395579,0.4557690611945284
two_oscillators_40hz,two_oscillators,440 + 480,40.0,Hz separation,"{""frequencies_hz"": ""440,480"", ""separation_hz"": 40.0}",wsola,WSOLA,local waveform-similarity overlap-add,12,61.805437810193624,1.8634725667746994,615.7537251738056,0.1015476208825726,0.809092376995076,0.5381238856703485,0.482921294515999
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.888502177792802,0.4926886991190539,216.4134569660476,0.0008611118473813285,0.09201397390588704,0.13204426856497586,0.07497311810608141
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.743325941589655,0.40338257086721363,434.4567337468886,0.0006211574198249217,0.045296546495225944,0.3537672887476036,0.13322833088755148
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,329.89266706577183,1.9320482947360182,299.2605207476863,0.5446553864068797,0.8449654089569126,0.2162894765169313,0.5353034239602413
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",wsola,WSOLA,local waveform-similarity overlap-add,-12,558.6813065639383,2.0485005862214334,299.91892068816236,0.9228085088323087,0.9058834173933933,0.21695898775087386,0.681883637992192
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.8032138511103362,0.4435624163567048,92.1236059264648,0.000720143103862606,0.0663152498224324,0.005656876312362866,0.024230756412885957
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.6967685166187969,0.5323843561722007,828.0237156879424,0.0005442050166661156,0.11277939071658245,0.7539761884140745,0.2890999280491077
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,108.31424414597112,1.918946175766829,275.4689888573751,0.1784196647687149,0.8381114863443136,0.19209643381746197,0.40287586164349687
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",wsola,WSOLA,local waveform-similarity overlap-add,3,217.61433831878622,2.0721026616289286,275.62132368152635,0.3590762392538074,0.9182300308473014,0.1922513394755885,0.48985253652556576
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.8023234566079276,0.4756122660163836,233.624902918079,0.0007186714160112564,0.0830810256354466,0.1495461784359698,0.07778195849580921
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.648515416705382,0.4092635932548536,342.8411598434212,0.0004644499185153167,0.04837300095443471,0.26060559148482243,0.10314768078592416
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,152.72029683809902,1.9577350109036697,406.9396354665658,0.2518161739526898,0.8584025304789262,0.32578580622976494,0.4786681702204603
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",wsola,WSOLA,local waveform-similarity overlap-add,7,305.5646567989056,2.112532227581554,406.96631104581706,0.5044448538166586,0.9393793668403483,0.32581293199160466,0.5898790508828705
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.8055591645860013,0.46817496556497096,444.7896148763715,0.0007240195533918944,0.07919045786846933,0.3642745497145161,0.1480630090454591
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.6363568042113515,0.3590821529823981,284.76807939110876,0.00044435356543999136,0.022122307534159166,0.20155245772487865,0.0747063729414926
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,38.61907463145688,1.7201350393160386,588.2321152752519,0.06322405878193095,0.7341102826488723,0.5101378153952772,0.4358240522753602
vibrato_depth_00st,vibrato_depth,0 semitones,0.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 0.0, ""rate_hz"": 5.5}",wsola,WSOLA,local waveform-similarity overlap-add,12,65.59056683675281,1.837266225036063,588.3061717030962,0.10780386841005507,0.7953834312391781,0.5102131216147031,0.4711334737546455
vibrato_depth_01st,vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.7438571464812324,0.537638349732823,209.70794534458625,0.0006220354214111816,0.1155278366249336,0.1252255933435679,0.08045848846330422
