candidate_id,candidate_family,candidate_name,candidate_label,parameter_summary,shift_semitones,algorithm_disagreement,mean_composite_stress,min_composite_stress,max_composite_stress,algorithm_spread
noise_mixtures_01,noise_mixtures,noise_mixtures_01,noise_mixtures / noise_mixtures_01,"{""pink"": 0.52, ""tone"": 0.056, ""white"": 0.434}",7,0.0061604355118395305,0.23279707058256502,0.099936653732982,0.29805112558377395,0.19811447185079195
noise_mixtures_01,noise_mixtures,noise_mixtures_01,noise_mixtures / noise_mixtures_01,"{""pink"": 0.52, ""tone"": 0.056, ""white"": 0.434}",12,0.011211386761193664,0.224132516836949,0.0934848268549696,0.38887180392430226,0.29538697706933265
noise_mixtures_02,noise_mixtures,noise_mixtures_02,noise_mixtures / noise_mixtures_02,"{""pink"": 0.186, ""tone"": 0.407, ""white"": 0.784}",-12,0.035616334653853894,0.392143295554228,0.10887015535883987,0.5705186259071026,0.4616484705482627
noise_mixtures_02,noise_mixtures,noise_mixtures_02,noise_mixtures / noise_mixtures_02,"{""pink"": 0.186, ""tone"": 0.407, ""white"": 0.784}",3,0.010661745151102816,0.252059167851156,0.11614242727803555,0.36189417206117236,0.24575174478313683
noise_mixtures_02,noise_mixtures,noise_mixtures_02,noise_mixtures / noise_mixtures_02,"{""pink"": 0.186, ""tone"": 0.407, ""white"": 0.784}",7,0.008125902984184507,0.258564024378739,0.10328946981331842,0.32275209252786136,0.21946262271454292
noise_mixtures_02,noise_mixtures,noise_mixtures_02,noise_mixtures / noise_mixtures_02,"{""pink"": 0.186, ""tone"": 0.407, ""white"": 0.784}",12,0.010654771940109975,0.24165608377887682,0.09600117592502645,0.3874343340183238,0.29143315809329734
noise_mixtures_03,noise_mixtures,noise_mixtures_03,noise_mixtures / noise_mixtures_03,"{""pink"": 0.626, ""tone"": 0.483, ""white"": 0.795}",-12,0.02515215744935912,0.3437397646367798,0.09628641970684032,0.49482894786250503,0.3985425281556647
noise_mixtures_03,noise_mixtures,noise_mixtures_03,noise_mixtures / noise_mixtures_03,"{""pink"": 0.626, ""tone"": 0.483, ""white"": 0.795}",3,0.00369684528850899,0.19904231295612365,0.10784833498635839,0.2613338455034657,0.15348551051710735
noise_mixtures_03,noise_mixtures,noise_mixtures_03,noise_mixtures / noise_mixtures_03,"{""pink"": 0.626, ""tone"": 0.483, ""white"": 0.795}",7,0.005608024493108543,0.2238869843358439,0.09558051657614859,0.27786580657640786,0.18228529000025928
noise_mixtures_03,noise_mixtures,noise_mixtures_03,noise_mixtures / noise_mixtures_03,"{""pink"": 0.626, ""tone"": 0.483, ""white"": 0.795}",12,0.00955644730688408,0.2192080462142272,0.08795126959497675,0.36091566765411837,0.27296439805914163
quasi_periodic_signals_01,quasi_periodic_signals,quasi_periodic_signals_01,quasi_periodic_signals / quasi_periodic_signals_01,"{""base_hz"": 193.357, ""ratio_set"": ""sqrt2_phi_pi""}",-12,0.02571148433888184,0.21524626724580792,0.051933440162276946,0.397075097606507,0.34514165744423003
quasi_periodic_signals_01,quasi_periodic_signals,quasi_periodic_signals_01,quasi_periodic_signals / quasi_periodic_signals_01,"{""base_hz"": 193.357, ""ratio_set"": ""sqrt2_phi_pi""}",3,0.024636133347987667,0.22123653771467738,0.03564810389820433,0.3782192484918996,0.34257114459369525
quasi_periodic_signals_01,quasi_periodic_signals,quasi_periodic_signals_01,quasi_periodic_signals / quasi_periodic_signals_01,"{""base_hz"": 193.357, ""ratio_set"": ""sqrt2_phi_pi""}",7,0.026745865797279868,0.23614573685561147,0.04060674087422415,0.40084916147949046,0.3602424206052663
quasi_periodic_signals_01,quasi_periodic_signals,quasi_periodic_signals_01,quasi_periodic_signals / quasi_periodic_signals_01,"{""base_hz"": 193.357, ""ratio_set"": ""sqrt2_phi_pi""}",12,0.015873591343929485,0.1905440191859437,0.06554907284610155,0.33877958508001177,0.2732305122339102
quasi_periodic_signals_02,quasi_periodic_signals,quasi_periodic_signals_02,quasi_periodic_signals / quasi_periodic_signals_02,"{""base_hz"": 342.586, ""ratio_set"": ""sqrt2_phi_pi""}",-12,0.013039916842483805,0.1998263483746546,0.06969837981708592,0.31353129269533997,0.24383291287825404
quasi_periodic_signals_02,quasi_periodic_signals,quasi_periodic_signals_02,quasi_periodic_signals / quasi_periodic_signals_02,"{""base_hz"": 342.586, ""ratio_set"": ""sqrt2_phi_pi""}",3,0.009472600052245535,0.1512611730572525,0.05162358928202058,0.2572733781036683,0.20564978882164772
quasi_periodic_signals_02,quasi_periodic_signals,quasi_periodic_signals_02,quasi_periodic_signals / quasi_periodic_signals_02,"{""base_hz"": 342.586, ""ratio_set"": ""sqrt2_phi_pi""}",7,0.0220480636848763,0.2187161860809338,0.06732510997103401,0.3968165431464086,0.32949143317537455
quasi_periodic_signals_02,quasi_periodic_signals,quasi_periodic_signals_02,quasi_periodic_signals / quasi_periodic_signals_02,"{""base_hz"": 342.586, ""ratio_set"": ""sqrt2_phi_pi""}",12,0.011149324530685107,0.1864695700893316,0.06752822328470925,0.30582076665866215,0.2382925433739529
quasi_periodic_signals_03,quasi_periodic_signals,quasi_periodic_signals_03,quasi_periodic_signals / quasi_periodic_signals_03,"{""base_hz"": 357.101, ""ratio_set"": ""sqrt2_phi_pi""}",-12,0.0347206346721446,0.2674223153991062,0.0719934200009203,0.5010468333770848,0.4290534133761645
quasi_periodic_signals_03,quasi_periodic_signals,quasi_periodic_signals_03,quasi_periodic_signals / quasi_periodic_signals_03,"{""base_hz"": 357.101, ""ratio_set"": ""sqrt2_phi_pi""}",3,0.028166523622694464,0.2374572108760093,0.05098854283586316,0.4249413244940256,0.3739527816581624
quasi_periodic_signals_03,quasi_periodic_signals,quasi_periodic_signals_03,quasi_periodic_signals / quasi_periodic_signals_03,"{""base_hz"": 357.101, ""ratio_set"": ""sqrt2_phi_pi""}",7,0.02053341679812363,0.1909578277551717,0.03564663505444174,0.3725909977415826,0.3369443626871409
quasi_periodic_signals_03,quasi_periodic_signals,quasi_periodic_signals_03,quasi_periodic_signals / quasi_periodic_signals_03,"{""base_hz"": 357.101, ""ratio_set"": ""sqrt2_phi_pi""}",12,0.01880186175598407,0.22646815596141417,0.08380553000089797,0.3845573020716125,0.3007517720707145
