case_id,sweep_family,case_label,ambiguity_amount,ambiguity_units,parameter_summary,algorithm,algorithm_label,implementation,shift_semitones,frame_index,time_seconds,observed_output_f0_hz,inferred_input_f0_hz,pitch_confidence
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,34,0.7894784580498866,445.53711672884833,891.0742334576967,0.9777742199208393
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,35,0.8126984126984127,446.06009675227466,892.1201935045493,0.9779123383261568
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,36,0.8359183673469388,445.75915966988487,891.5183193397697,0.9778814461862432
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,37,0.8591383219954648,444.6819012292492,889.3638024584984,0.9827786189513358
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,38,0.8823582766439909,443.00459623443004,886.0091924688601,0.9903559754914677
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,39,0.905578231292517,440.97972391838124,881.9594478367625,0.9933627246776666
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,40,0.9287981859410431,438.90363376425944,877.8072675285189,0.9898891347878112
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,41,0.9520181405895691,437.0951342378734,874.1902684757468,0.9820026368129389
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,42,0.9752380952380952,435.8645419829737,871.7290839659474,0.9797377608199632
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,43,0.9984580498866213,435.4497871451952,870.8995742903904,0.9796093143020971
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,44,1.0216780045351475,435.9227324616536,871.8454649233072,0.9797366426997545
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,45,1.0448979591836736,437.2006625487303,874.4013250974606,0.9825740441890244
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,46,1.0681179138321995,439.03682835095753,878.0736567019151,0.9902972950437349
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,47,1.0913378684807256,441.11918692009573,882.2383738401915,0.9933645602886583
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,48,1.1145578231292517,443.1298515799346,886.2597031598692,0.9899527182319631
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,49,1.1377777777777778,444.774491357031,889.548982714062,0.9822255490480045
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,50,1.1609977324263039,445.8044421567904,891.6088843135808,0.9778947150276895
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,51,1.18421768707483,446.05070153516306,892.1014030703261,0.9779139328727304
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,52,1.207437641723356,445.47427845757704,890.9485569151541,0.977730298792201
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,53,1.230657596371882,444.1694759058749,888.3389518117498,0.9855944900780248
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,54,1.253877551020408,442.34296648712854,884.6859329742571,0.9920656468781514
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,55,1.2770975056689342,440.2653948196631,880.5307896393261,0.9928857482554876
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,56,1.3003174603174603,438.2430472943675,876.486094588735,0.9875038331094304
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,57,1.3235374149659864,436.59655034058335,873.1931006811667,0.9793853742219745
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,58,1.3467573696145125,435.6230788382229,871.2461576764458,0.9797032894955991
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,59,1.3699773242630386,435.5092607953039,871.0185215906077,0.97965523934169
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,60,1.3931972789115645,436.2739320870855,872.547864174171,0.9796388475486442
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,61,1.4164172335600906,437.7761088421711,875.5522176843422,0.9854680386986765
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,62,1.4396371882086167,439.73316018605965,879.4663203721193,0.9920327001857511
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,63,1.4628571428571429,441.82692347555184,883.6538469511037,0.9929049730471867
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,64,1.486077097505669,443.74512455560176,887.4902491112035,0.9875950314092702
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,65,1.509297052154195,445.2057103151356,890.4114206302712,0.9794633009209976
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,66,1.5325170068027212,445.98219757510833,891.9643951502167,0.9779262372358175
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,67,1.555736961451247,445.946491218868,891.892982437736,0.9779257353845758
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,68,1.5789569160997732,445.10417421400945,890.2083484280189,0.9801431528518942
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,69,1.6021768707482993,443.59427733468686,887.1885546693737,0.9882315017803147
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,70,1.6253968253968254,441.6493943356038,883.2987886712076,0.9930945832748467
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,71,1.6486167800453515,439.5549111493994,879.1098222987988,0.9916547583570187
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,72,1.6718367346938776,437.6248021836528,875.2496043673056,0.9847483867722905
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,73,1.6950566893424037,436.17615329087624,872.3523065817525,0.9796848987556921
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,74,1.7182766439909296,435.4841648590342,870.9683297180684,0.9796401760715641
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,75,1.7414965986394557,435.6748411762562,871.3496823525124,0.9797176187034985
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,76,1.7647165532879818,436.7162298046375,873.432459609275,0.9798383156840458
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,77,1.787936507936508,438.40714042376874,876.8142808475375,0.988149708061378
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,78,1.811156462585034,440.446635474785,880.89327094957,0.9930797648389096
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,79,1.8343764172335602,442.51402858198,885.02805716396,0.9916924690656194
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,80,1.8575963718820863,444.3053586791753,888.6107173583506,0.9848899772465173
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,81,1.8808163265306121,445.5544313948751,891.1088627897502,0.9777818370029179
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,82,1.9040362811791383,446.0613462522395,892.122692504479,0.9779073396226118
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,83,1.9272562358276644,445.74868297420693,891.4973659484139,0.977481443065958
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,84,1.9504761904761905,444.74315619990034,889.4863123998007,0.976278673392132
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,85,1.9736961451247166,443.48322447967684,886.9664489593537,0.9685500798509422
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",psola,PSOLA,local pitch-synchronous overlap-add,-12,86,1.9969160997732427,442.76172878402184,885.5234575680437,0.9610635207975372
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0,0.0,233.43040370745777,466.86080741491554,0.8676529628291834
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,1,0.023219954648526078,233.13905756750972,466.27811513501945,0.8891058522881428
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,2,0.046439909297052155,232.16443824783983,464.32887649567965,0.9409374556506898
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,3,0.06965986394557823,229.92666807554824,459.85333615109647,0.9798416634627212
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,4,0.09287981859410431,225.2166720336793,450.4333440673586,0.9809520489239384
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,5,0.11609977324263039,220.732569062169,441.465138124338,0.9835614356475065
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,6,0.13931972789115646,220.48364495189452,440.96728990378904,0.9762486966753331
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,7,0.16253968253968254,221.66991097700014,443.3398219540003,0.9721120693030408
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,8,0.18575963718820862,222.00757616508315,444.0151523301663,0.976909947122171
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,9,0.2089795918367347,221.73533411237423,443.47066822474847,0.9808306652984605
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,10,0.23219954648526078,219.60876980680834,439.2175396136167,0.9780080185430704
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,11,0.25541950113378686,215.2776613009432,430.5553226018864,0.9780994578477897
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,12,0.2786394557823129,212.93201204205087,425.86402408410174,0.9840639364472538
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,13,0.301859410430839,212.29451015108845,424.5890203021769,0.985848508213444
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,14,0.3250793650793651,212.68994907919054,425.3798981583811,0.9813151906420767
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,15,0.34829931972789113,215.7040144412999,431.4080288825998,0.9636674434337312
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,16,0.37151927437641724,225.37964068944567,450.75928137889133,0.956112789559664
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,17,0.3947392290249433,229.51862992490652,459.03725984981304,0.9813195356870579
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,18,0.4179591836734694,228.75707509302205,457.5141501860441,0.9850402044837776
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,19,0.44117913832199546,227.11842903644992,454.23685807289985,0.984545755351835
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,20,0.46439909297052157,224.74327737363308,449.48655474726615,0.9838177807469537
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,21,0.4876190476190476,222.48131007654484,444.9626201530897,0.9858524938796485
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,22,0.5108390022675737,222.35844079734449,444.71688159468897,0.9814505149483809
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,23,0.5340589569160997,222.87564641053368,445.75129282106735,0.9734481966136879
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,24,0.5572789115646258,223.46488971469267,446.92977942938535,0.9701302678337702
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,25,0.5804988662131519,223.30018927167328,446.60037854334655,0.9768143936776847
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,26,0.603718820861678,220.80234535659358,441.60469071318715,0.9779639572129228
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,27,0.626938775510204,217.05208627490123,434.10417254980246,0.9748057699013416
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,28,0.6501587301587302,213.1682106043646,426.3364212087292,0.9774456972728744
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,29,0.6733786848072563,211.4827726543424,422.9655453086848,0.9795999041003984
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,30,0.6965986394557823,214.1146988041184,428.2293976082368,0.9694652571019667
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,31,0.7198185941043084,218.76752217415952,437.53504434831905,0.9661019157326141
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,32,0.7430385487528345,222.87865175095885,445.7573035019177,0.9706072070724061
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,33,0.7662585034013606,224.92106220745265,449.8421244149053,0.9681229753804751
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,34,0.7894784580498866,224.54305602715192,449.08611205430384,0.960621251117849
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,35,0.8126984126984127,223.74742361154046,447.4948472230809,0.9588406012192384
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,36,0.8359183673469388,222.86772355514947,445.73544711029894,0.9635928378400279
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,37,0.8591383219954648,221.64645514796086,443.29291029592173,0.9723529062208357
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,38,0.8823582766439909,221.42037120646867,442.84074241293735,0.9775758161165966
critical_vibrato_depth_1_0st,critical_vibrato_depth,1 semitones,1.0,semitones,"{""base_hz"": 440.0, ""depth_semitones"": 1.0, ""rate_hz"": 5.5}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,39,0.905578231292517,223.20494651206647,446.40989302413294,0.9793405099649337
