selected_algorithm,selected_algorithm_label,safe_mode,guard,dry_mix,preflight_risk_score,preflight_risk_level,preflight_reasons,pitch_valid_fraction,pitch_iqr_cents,pitch_modulation_rms_cents,pitch_modulation_peak_rate_hz,pitch_modulation_peak_strength,spectral_flatness,signal_family,signal_name,signal_label,case_id,case_label,shift_semitones,policy,policy_label,guard_applied,rms_error,spectral_distance,spectral_centroid_difference,shift_retention,rms_error_normalized,spectral_distance_normalized,spectral_centroid_difference_normalized,composite_stress,catastrophic_threshold,catastrophic
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|moderate_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:7,transient / impulse_train +7,7,no_guard,No Guard,False,0.0237066208247287,0.2711043539487292,194.49582721184652,1.0,9.713891565069615e-07,0.025243264025878048,0.059789533912660606,0.028344589775898387,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|moderate_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:7,transient / impulse_train +7,7,current_v3,Current v3,False,0.0237066208247287,0.2711043539487292,194.49582721184652,1.0,9.713891565069615e-07,0.025243264025878048,0.059789533912660606,0.028344589775898387,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|moderate_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:7,transient / impulse_train +7,7,noise_only,Noise Only,False,0.0237066208247287,0.2711043539487292,194.49582721184652,1.0,9.713891565069615e-07,0.025243264025878048,0.059789533912660606,0.028344589775898387,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|moderate_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:7,transient / impulse_train +7,7,noise_plus_transient,Noise + Transient,False,0.0237066208247287,0.2711043539487292,194.49582721184652,1.0,9.713891565069615e-07,0.025243264025878048,0.059789533912660606,0.028344589775898387,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|moderate_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:7,transient / impulse_train +7,7,forced_everywhere,Forced Everywhere,True,0.021335958742255832,0.2726916716704658,170.90447939569657,1.0058550063789709,0.0,0.026004763189717308,0.05241347239313325,0.026139411860950187,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|large_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:12,transient / impulse_train +12,12,no_guard,No Guard,False,0.023637316192103405,0.2773870306177653,3.2669869201981365,1.0,8.881557346951053e-07,0.028257312797984768,0.0,0.009419400317906487,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|large_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:12,transient / impulse_train +12,12,current_v3,Current v3,False,0.023637316192103405,0.2773870306177653,3.2669869201981365,1.0,8.881557346951053e-07,0.028257312797984768,0.0,0.009419400317906487,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|large_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:12,transient / impulse_train +12,12,noise_only,Noise Only,False,0.023637316192103405,0.2773870306177653,3.2669869201981365,1.0,8.881557346951053e-07,0.028257312797984768,0.0,0.009419400317906487,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|large_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:12,transient / impulse_train +12,12,noise_plus_transient,Noise + Transient,True,0.02127358457289306,0.277214928009408,1.7122518755124223,0.999379557840271,0.0,0.028174748362041046,0.0,0.009391582787347015,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|large_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:12,transient / impulse_train +12,12,forced_everywhere,Forced Everywhere,True,0.02127358457289306,0.277214928009408,1.7122518755124223,0.999379557840271,0.0,0.028174748362041046,0.0,0.009391582787347015,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|large_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:-12,transient / impulse_train -12,-12,no_guard,No Guard,False,0.0228977898628095,0.41069422256621096,1990.122461121574,1.0,0.0,0.09221005131553955,0.6212094502750934,0.23780650053021102,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|large_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:-12,transient / impulse_train -12,-12,current_v3,Current v3,False,0.0228977898628095,0.41069422256621096,1990.122461121574,1.0,0.0,0.09221005131553955,0.6212094502750934,0.23780650053021102,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|large_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:-12,transient / impulse_train -12,-12,noise_only,Noise Only,False,0.0228977898628095,0.41069422256621096,1990.122461121574,1.0,0.0,0.09221005131553955,0.6212094502750934,0.23780650053021102,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|large_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:-12,transient / impulse_train -12,-12,noise_plus_transient,Noise + Transient,True,0.020608010876528547,0.36609259689733004,851.0278242457358,0.8913994324288543,0.0,0.07081288539996826,0.2650605696075775,0.1119578183358486,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor|large_shift,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:-12,transient / impulse_train -12,-12,forced_everywhere,Forced Everywhere,True,0.020608010876528547,0.36609259689733004,851.0278242457358,0.8913994324288543,0.0,0.07081288539996826,0.2650605696075775,0.1119578183358486,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8799999999999999,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:3,transient / click_sequence +3,3,no_guard,No Guard,False,0.09632324048719003,0.219616847106497,97.82008991214859,1.0,8.818243848989258e-05,0.0005426682525043714,0.029562935952874736,0.010064595547956334,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8799999999999999,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:3,transient / click_sequence +3,3,current_v3,Current v3,False,0.09632324048719003,0.219616847106497,97.82008991214859,1.0,8.818243848989258e-05,0.0005426682525043714,0.029562935952874736,0.010064595547956334,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8799999999999999,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:3,transient / click_sequence +3,3,noise_only,Noise Only,False,0.09632324048719003,0.219616847106497,97.82008991214859,1.0,8.818243848989258e-05,0.0005426682525043714,0.029562935952874736,0.010064595547956334,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8799999999999999,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:3,transient / click_sequence +3,3,noise_plus_transient,Noise + Transient,False,0.09632324048719003,0.219616847106497,97.82008991214859,1.0,8.818243848989258e-05,0.0005426682525043714,0.029562935952874736,0.010064595547956334,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.8799999999999999,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:3,transient / click_sequence +3,3,forced_everywhere,Forced Everywhere,True,0.08669091643847103,0.1981511409291679,91.45222330278683,0.9022583810843987,7.661421772014715e-05,0.0,0.02757196128602496,0.009216191834581703,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.9599999999999999,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|moderate_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:7,transient / click_sequence +7,7,no_guard,No Guard,False,0.09855735009298286,0.23197760581446056,158.35750335906948,1.0,9.086555764295489e-05,0.006472613651359488,0.04849053980566821,0.018351339671556884,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.9599999999999999,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|moderate_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:7,transient / click_sequence +7,7,current_v3,Current v3,False,0.09855735009298286,0.23197760581446056,158.35750335906948,1.0,9.086555764295489e-05,0.006472613651359488,0.04849053980566821,0.018351339671556884,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.9599999999999999,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|moderate_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:7,transient / click_sequence +7,7,noise_only,Noise Only,False,0.09855735009298286,0.23197760581446056,158.35750335906948,1.0,9.086555764295489e-05,0.006472613651359488,0.04849053980566821,0.018351339671556884,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.9599999999999999,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|moderate_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:7,transient / click_sequence +7,7,noise_plus_transient,Noise + Transient,False,0.09855735009298286,0.23197760581446056,158.35750335906948,1.0,9.086555764295489e-05,0.006472613651359488,0.04849053980566821,0.018351339671556884,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.9599999999999999,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|moderate_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:7,transient / click_sequence +7,7,forced_everywhere,Forced Everywhere,True,0.08870161508368458,0.21704949486264624,151.48162108094087,0.935648482536051,7.902902495790322e-05,0.0,0.04634072915984385,0.015473252728267252,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|large_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:12,transient / click_sequence +12,12,no_guard,No Guard,False,0.09996808147926635,0.2706163673807263,227.81600431615,1.0,9.255981668581864e-05,0.02500915754649441,0.07020740736686999,0.03176970824335008,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|large_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:12,transient / click_sequence +12,12,current_v3,Current v3,False,0.09996808147926635,0.2706163673807263,227.81600431615,1.0,9.255981668581864e-05,0.02500915754649441,0.07020740736686999,0.03176970824335008,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|large_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:12,transient / click_sequence +12,12,noise_only,Noise Only,False,0.09996808147926635,0.2706163673807263,227.81600431615,1.0,9.255981668581864e-05,0.02500915754649441,0.07020740736686999,0.03176970824335008,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|large_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:12,transient / click_sequence +12,12,noise_plus_transient,Noise + Transient,True,0.08997127333133971,0.248443060823732,222.03584982711843,0.9180636900435553,8.05538580964806e-05,0.01437174439884184,0.06840018654016154,0.02761749493236662,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|large_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:12,transient / click_sequence +12,12,forced_everywhere,Forced Everywhere,True,0.08997127333133971,0.248443060823732,222.03584982711843,0.9180636900435553,8.05538580964806e-05,0.01437174439884184,0.06840018654016154,0.02761749493236662,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|large_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:-12,transient / click_sequence -12,-12,no_guard,No Guard,False,0.08943885017858422,0.3360734551127561,86.39302775143344,1.0,7.991442896776286e-05,0.05641151442357928,0.02599015519690632,0.027493861349817784,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|large_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:-12,transient / click_sequence -12,-12,current_v3,Current v3,False,0.08943885017858422,0.3360734551127561,86.39302775143344,1.0,7.991442896776286e-05,0.05641151442357928,0.02599015519690632,0.027493861349817784,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|large_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:-12,transient / click_sequence -12,-12,noise_only,Noise Only,False,0.08943885017858422,0.3360734551127561,86.39302775143344,1.0,7.991442896776286e-05,0.05641151442357928,0.02599015519690632,0.027493861349817784,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|large_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:-12,transient / click_sequence -12,-12,noise_plus_transient,Noise + Transient,True,0.0804949651607258,0.2683364824961038,58.292519983812426,0.7984459302388942,6.91730091502304e-05,0.023915406491166684,0.017204261502352883,0.0137296136675566,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|peaky_waveform|large_shift,0.0,,,,0.0,0.6417541529548693,transient,click_sequence,transient / click_sequence,click_sequence:-12,transient / click_sequence -12,-12,forced_everywhere,Forced Everywhere,True,0.0804949651607258,0.2683364824961038,58.292519983812426,0.7984459302388942,6.91730091502304e-05,0.023915406491166684,0.017204261502352883,0.0137296136675566,0.4040532713727877,False
psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:3,modulated / vibrato_tone +3,3,no_guard,No Guard,False,0.6942195296669267,0.4951014661436938,790.6670168020439,1.0,0.0008062434418011947,0.13270354831745623,0.24618818331821815,0.12656599169249186,0.4040532713727877,False
psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:3,modulated / vibrato_tone +3,3,current_v3,Current v3,False,0.6942195296669267,0.4951014661436938,790.6670168020439,1.0,0.0008062434418011947,0.13270354831745623,0.24618818331821815,0.12656599169249186,0.4040532713727877,False
psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:3,modulated / vibrato_tone +3,3,noise_only,Noise Only,False,0.6942195296669267,0.4951014661436938,790.6670168020439,1.0,0.0008062434418011947,0.13270354831745623,0.24618818331821815,0.12656599169249186,0.4040532713727877,False
psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:3,modulated / vibrato_tone +3,3,noise_plus_transient,Noise + Transient,False,0.6942195296669267,0.4951014661436938,790.6670168020439,1.0,0.0008062434418011947,0.13270354831745623,0.24618818331821815,0.12656599169249186,0.4040532713727877,False
psola,PSOLA,False,selective_low_risk_psola,0.1,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:3,modulated / vibrato_tone +3,3,forced_everywhere,Forced Everywhere,True,0.6247975767002341,0.42369336952873027,681.7523879500582,0.855770783368598,0.0007228691207003191,0.0984462568382451,0.212134978344538,0.10376803476782781,0.4040532713727877,False
psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:7,modulated / vibrato_tone +7,7,no_guard,No Guard,False,0.6497725515138332,0.4710457391599008,910.4538788645834,1.0,0.0007528635458153015,0.12116306355321964,0.2836406964467632,0.1351855411819327,0.4040532713727877,False
psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:7,modulated / vibrato_tone +7,7,current_v3,Current v3,False,0.6497725515138332,0.4710457391599008,910.4538788645834,1.0,0.0007528635458153015,0.12116306355321964,0.2836406964467632,0.1351855411819327,0.4040532713727877,False
psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:7,modulated / vibrato_tone +7,7,noise_only,Noise Only,False,0.6497725515138332,0.4710457391599008,910.4538788645834,1.0,0.0007528635458153015,0.12116306355321964,0.2836406964467632,0.1351855411819327,0.4040532713727877,False
psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:7,modulated / vibrato_tone +7,7,noise_plus_transient,Noise + Transient,False,0.6497725515138332,0.4710457391599008,910.4538788645834,1.0,0.0007528635458153015,0.12116306355321964,0.2836406964467632,0.1351855411819327,0.4040532713727877,False
psola,PSOLA,False,selective_low_risk_psola,0.1,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:7,modulated / vibrato_tone +7,7,forced_everywhere,Forced Everywhere,True,0.58479529636245,0.351925890226405,686.9529416930511,0.7471161735886981,0.0006748272143130153,0.06401655525349764,0.21376098143019742,0.09281745463266937,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:12,modulated / vibrato_tone +12,12,no_guard,No Guard,False,0.7010099637968117,0.4926229082000781,226.322608182214,1.0,0.0008143986119075586,0.1315144859289096,0.06974048271963151,0.06735645575348288,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:12,modulated / vibrato_tone +12,12,current_v3,Current v3,False,0.7010099637968117,0.4926229082000781,226.322608182214,1.0,0.0008143986119075586,0.1315144859289096,0.06974048271963151,0.06735645575348288,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:12,modulated / vibrato_tone +12,12,noise_only,Noise Only,False,0.7010099637968117,0.4926229082000781,226.322608182214,1.0,0.0008143986119075586,0.1315144859289096,0.06974048271963151,0.06735645575348288,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:12,modulated / vibrato_tone +12,12,noise_plus_transient,Noise + Transient,False,0.7010099637968117,0.4926229082000781,226.322608182214,1.0,0.0008143986119075586,0.1315144859289096,0.06974048271963151,0.06735645575348288,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:12,modulated / vibrato_tone +12,12,forced_everywhere,Forced Everywhere,True,0.6309089674171305,0.3816317626823608,187.85671870047653,0.7746934954298992,0.0007302087737960466,0.07826763852848163,0.05771375285952557,0.04557053338726775,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:-12,modulated / vibrato_tone -12,-12,no_guard,No Guard,False,0.8464311644180282,0.4719868107882539,110.83853217015526,1.0,0.0009890464481804048,0.12161453287677745,0.03363327698348495,0.05207895210281427,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:-12,modulated / vibrato_tone -12,-12,current_v3,Current v3,False,0.8464311644180282,0.4719868107882539,110.83853217015526,1.0,0.0009890464481804048,0.12161453287677745,0.03363327698348495,0.05207895210281427,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:-12,modulated / vibrato_tone -12,-12,noise_only,Noise Only,False,0.8464311644180282,0.4719868107882539,110.83853217015526,1.0,0.0009890464481804048,0.12161453287677745,0.03363327698348495,0.05207895210281427,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:-12,modulated / vibrato_tone -12,-12,noise_plus_transient,Noise + Transient,False,0.8464311644180282,0.4719868107882539,110.83853217015526,1.0,0.0009890464481804048,0.12161453287677745,0.03363327698348495,0.05207895210281427,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,41.9231799026808,20.63018045235037,5.44517780172413,0.47533708472501157,1.0636372381794743e-06,modulated,vibrato_tone,modulated / vibrato_tone,vibrato_tone:-12,modulated / vibrato_tone -12,-12,forced_everywhere,Forced Everywhere,True,0.7617880479762255,0.3623156260193159,99.04022005535998,0.7676393020691007,0.0008873918264416081,0.06900092291377717,0.02994442136304685,0.033277578701088543,0.4040532713727877,False
